ground_width_um,frequency_ghz,abs_St_o1_o1,abs_St_o2_o2,abs_St_o2_o1,abs_St_o1_o2,Re(Zpi_o1),Im(Zpi_o1),Re(Zpi_o2),Im(Zpi_o2),Re(Zpv_o1),Im(Zpv_o1),Re(Zpv_o2),Im(Zpv_o2),Re(Gamma_o1),Im(Gamma_o1),beta_o1,Re(Gamma_o2),Im(Gamma_o2),beta_o2
160.0,6.98794939746987,0.009180416965256,0.00918041696576,0.9999578590839951,0.9999578590839951,52.10356086785751,0.0,53.03413154807415,0.0,47.86274499675825,0.0,47.00354967112907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.9881994099705,0.0091804262159782,0.0091804262164898,0.999957858999069,0.99995785899907,52.10356085235092,0.0,53.03413153380987,0.0,47.86274492344012,0.0,47.00354954415205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.98844942247112,0.0091804354670065,0.0091804354675256,0.999957858914141,0.999957858914141,52.10356083684374,0.0,53.03413151954508,0.0,47.86274485011942,0.0,47.00354941717058,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.98869943497175,0.009180444718341,0.0091804447188676,0.999957858829209,0.999957858829209,52.10356082133602,0.0,53.03413150527979,0.0,47.86274477679615,0.0,47.0035492901847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.98894944747237,0.0091804539699815,0.0091804539705156,0.9999578587442748,0.9999578587442748,52.10356080582771,0.0,53.034131491014,0.0,47.86274470347031,0.0,47.00354916319439,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.989199459973,0.009180463221928,0.0091804632224697,0.999957858659338,0.999957858659338,52.10356079031884,0.0,53.03413147674769,0.0,47.862744630141904,0.0,47.00354903619965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.98944947247362,0.0091804724741807,0.0091804724747299,0.999957858574398,0.999957858574397,52.10356077480939,0.0,53.034131462480886,0.0,47.86274455681093,0.0,47.00354890920048,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.98969948497425,0.0091804817267394,0.0091804817272961,0.999957858489455,0.999957858489455,52.10356075929937,0.0,53.03413144821357,0.0,47.86274448347738,0.0,47.003548782196894,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.98994949747487,0.0091804909796042,0.0091804909801684,0.999957858404509,0.999957858404509,52.10356074378879,0.0,53.03413143394574,0.0,47.86274441014125,0.0,47.00354865518887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.9901995099755005,0.0091805002327751,0.0091805002333468,0.99995785831956,0.99995785831956,52.10356072827764,0.0,53.03413141967744,0.0,47.86274433680256,0.0,47.00354852817643,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.99044952247612,0.0091805094862521,0.0091805094868312,0.999957858234608,0.999957858234608,52.103560712765926,0.0,53.0341314054086,0.0,47.86274426346132,0.0,47.00354840115956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.99069953497675,0.0091805187400351,0.0091805187406218,0.9999578581496528,0.9999578581496528,52.103560697253634,0.0,53.03413139113927,0.0,47.86274419011748,0.0,47.00354827413828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.99094954747737,0.0091805279941241,0.0091805279947183,0.999957858064696,0.999957858064696,52.10356068174077,0.0,53.03413137686944,0.0,47.8627441167711,0.0,47.00354814711256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.991199559978,0.0091805372485192,0.0091805372491209,0.999957857979736,0.999957857979736,52.10356066622735,0.0,53.03413136259911,0.0,47.86274404342213,0.0,47.0035480200824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.99144957247862,0.0091805465032204,0.0091805465038296,0.999957857894772,0.999957857894772,52.10356065071334,0.0,53.03413134832826,0.0,47.8627439700706,0.0,47.00354789304782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.99169958497925,0.0091805557582277,0.0091805557588443,0.999957857809806,0.999957857809806,52.103560635198775,0.0,53.03413133405692,0.0,47.8627438967165,0.0,47.00354776600884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.99194959747987,0.0091805650135409,0.0091805650141651,0.999957857724837,0.999957857724837,52.10356061968364,0.0,53.03413131978508,0.0,47.86274382335984,0.0,47.0035476389654,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.9921996099805,0.0091805742691603,0.0091805742697919,0.999957857639865,0.999957857639865,52.10356060416794,0.0,53.03413130551271,0.0,47.8627437500006,0.0,47.00354751191755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.99244962248112,0.0091805835250856,0.0091805835257248,0.99995785755489,0.99995785755489,52.10356058865165,0.0,53.03413129123985,0.0,47.86274367663879,0.0,47.00354738486528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.99269963498175,0.0091805927813171,0.0091805927819637,0.9999578574699118,0.9999578574699118,52.10356057313482,0.0,53.03413127696649,0.0,47.86274360327442,0.0,47.00354725780857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.99294964748237,0.0091806020378545,0.0091806020385086,0.999957857384932,0.999957857384931,52.10356055761741,0.0,53.03413126269262,0.0,47.86274352990746,0.0,47.00354713074744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.993199659983,0.009180611294698,0.0091806112953596,0.999957857299948,0.999957857299948,52.10356054209942,0.0,53.03413124841825,0.0,47.86274345653795,0.0,47.00354700368189,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.99344967248362,0.0091806205518475,0.0091806205525166,0.999957857214962,0.999957857214962,52.10356052658087,0.0,53.03413123414338,0.0,47.86274338316587,0.0,47.00354687661192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.99369968498425,0.0091806298093031,0.0091806298099796,0.999957857129972,0.999957857129972,52.10356051106175,0.0,53.03413121986799,0.0,47.86274330979122,0.0,47.00354674953751,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.99394969748487,0.0091806390670647,0.0091806390677487,0.99995785704498,0.99995785704498,52.10356049554207,0.0,53.0341312055921,0.0,47.86274323641399,0.0,47.00354662245867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,6.9941997099855,0.0091806483251323,0.0091806483258238,0.999957856959985,0.999957856959985,52.103560480021805,0.0,53.03413119131572,0.0,47.8627431630342,0.0,47.00354649537542,0.0,0.0,0.0,0.0,0.0,0.0,0.0
