ground_width_um,frequency_ghz,S11_abs,S21_abs,Re(PortZo_o1),Im(PortZo_o1),Re(Gamma_o1),Im(Gamma_o1),beta_o1,Re(PortZo_o2),Im(PortZo_o2),Re(Gamma_o2),Im(Gamma_o2),beta_o2
20.0,3.03625181259063,0.00190332936092277,0.9999981886623279,51.04035305866805,0.0,0.0,0.0,0.0,51.46638578276759,0.0,0.0,0.0,0.0
20.0,3.03650182509125,0.00190337653125647,0.999998188572543,51.04034960324439,0.0,0.0,0.0,0.0,51.46638572830705,0.0,0.0,0.0,0.0
20.0,3.03675183759188,0.00190342370427332,0.99999818848275,51.040346242513316,0.0,0.0,0.0,0.0,51.46638567384245,0.0,0.0,0.0,0.0
20.0,3.0370018500925,0.00190347087997313,0.9999981883929498,51.04034297251325,0.0,0.0,0.0,0.0,51.46638561937381,0.0,0.0,0.0,0.0
20.0,3.03725186259313,0.00190351805835569,0.9999981883031419,51.040339789500536,0.0,0.0,0.0,0.0,51.46638556490114,0.0,0.0,0.0,0.0
20.0,3.03750187509375,0.0019035652394207797,0.9999981882133279,51.040336689934584,0.0,0.0,0.0,0.0,51.46638551042441,0.0,0.0,0.0,0.0
20.0,3.03775188759438,0.00190361242316821,0.9999981881235049,51.040333670464456,0.0,0.0,0.0,0.0,51.466385455943644,0.0,0.0,0.0,0.0
20.0,3.038001900095,0.0019036596095977703,0.9999981880336761,51.04033072791617,0.0,0.0,0.0,0.0,51.46638540145884,0.0,0.0,0.0,0.0
20.0,3.03825191259563,0.00190370679870924,0.9999981879438389,51.040327859281284,0.0,0.0,0.0,0.0,51.46638534696998,0.0,0.0,0.0,0.0
20.0,3.03850192509625,0.00190375399050243,0.9999981878539951,51.04032506170619,0.0,0.0,0.0,0.0,51.46638529247708,0.0,0.0,0.0,0.0
20.0,3.03875193759688,0.0019038011849771101,0.999998187764143,51.040322332482276,0.0,0.0,0.0,0.0,51.46638523798014,0.0,0.0,0.0,0.0
20.0,3.0390019500974996,0.0019038483821331,0.999998187674284,51.04031966903687,0.0,0.0,0.0,0.0,51.466385183479154,0.0,0.0,0.0,0.0
20.0,3.03925196259813,0.00190389558197017,0.999998187584418,51.040317068924764,0.0,0.0,0.0,0.0,51.466385128974146,0.0,0.0,0.0,0.0
20.0,3.03950197509876,0.00190394278448813,0.999998187494545,51.0403145298205,0.0,0.0,0.0,0.0,51.46638507446507,0.0,0.0,0.0,0.0
20.0,3.03975198759938,0.00190398998968676,0.999998187404664,51.040312049511016,0.0,0.0,0.0,0.0,51.466385019951964,0.0,0.0,0.0,0.0
20.0,3.04000200010001,0.0019040371975658499,0.999998187314776,51.040309625889016,0.0,0.0,0.0,0.0,51.466384965434806,0.0,0.0,0.0,0.0
20.0,3.0402520126006305,0.00190408440812521,0.999998187224881,51.04030725694672,0.0,0.0,0.0,0.0,51.46638491091362,0.0,0.0,0.0,0.0
20.0,3.04050202510125,0.00190413162136462,0.999998187134978,51.04030494077004,0.0,0.0,0.0,0.0,51.466384856388395,0.0,0.0,0.0,0.0
20.0,3.04075203760188,0.00190417883728388,0.9999981870450682,51.040302675533155,0.0,0.0,0.0,0.0,51.466384801859114,0.0,0.0,0.0,0.0
20.0,3.04100205010251,0.00190422605588278,0.99999818695515,51.04030045949356,0.0,0.0,0.0,0.0,51.4663847473258,0.0,0.0,0.0,0.0
20.0,3.04125206260313,0.0019042732771611,0.9999981868652251,51.04029829098725,0.0,0.0,0.0,0.0,51.46638469278844,0.0,0.0,0.0,0.0
20.0,3.04150207510376,0.00190432050111866,0.999998186775293,51.04029616842447,0.0,0.0,0.0,0.0,51.46638463824703,0.0,0.0,0.0,0.0
20.0,3.04175208760438,0.00190436772775523,0.999998186685354,51.040294090285535,0.0,0.0,0.0,0.0,51.4663845837016,0.0,0.0,0.0,0.0
20.0,3.04200210010501,0.00190441495707061,0.9999981865954071,51.04029205511703,0.0,0.0,0.0,0.0,51.46638452915211,0.0,0.0,0.0,0.0
